Date,Open,High,Low,Close,Adj Close,Volume
1990-07-31,34.099998,34.099998,34.099998,34.099998,17.192333,0
1990-08-01,34.040001,34.040001,34.040001,34.040001,17.162085,0
1990-08-02,33.660000,33.660000,33.660000,33.660000,16.970497,0
1990-08-03,33.029999,33.029999,33.029999,33.029999,16.652859,0
1990-08-06,32.060001,32.060001,32.060001,32.060001,16.163826,0
1990-08-07,32.110001,32.110001,32.110001,32.110001,16.189018,0
1990-08-08,32.450001,32.450001,32.450001,32.450001,16.360439,0
1990-08-09,32.610001,32.610001,32.610001,32.610001,16.441116,0
1990-08-10,32.200001,32.200001,32.200001,32.200001,16.234409,0
1990-08-13,32.520000,32.520000,32.520000,32.520000,16.395741,0
1990-08-14,32.580002,32.580002,32.580002,32.580002,16.425989,0
1990-08-15,32.650002,32.650002,32.650002,32.650002,16.461281,0
1990-08-16,31.920000,31.920000,31.920000,31.920000,16.093237,0
1990-08-17,31.480000,31.480000,31.480000,31.480000,15.871403,0
1990-08-20,31.549999,31.549999,31.549999,31.549999,15.906693,0
1990-08-21,30.920000,30.920000,30.920000,30.920000,15.589058,0
1990-08-22,30.420000,30.420000,30.420000,30.420000,15.336976,0
1990-08-23,29.510000,29.510000,29.510000,29.510000,14.878177,0
1990-08-24,29.930000,29.930000,29.930000,29.930000,15.089928,0
1990-08-27,30.900000,30.900000,30.900000,30.900000,15.578969,0
1990-08-28,30.900000,30.900000,30.900000,30.900000,15.578969,0
1990-08-29,31.170000,31.170000,31.170000,31.170000,15.715103,0
1990-08-30,30.650000,30.650000,30.650000,30.650000,15.452929,0
1990-08-31,31.020000,31.020000,31.020000,31.020000,15.639470,0
1990-09-04,31.080000,31.080000,31.080000,31.080000,15.669724,0
1990-09-05,31.209999,31.209999,31.209999,31.209999,15.735271,0
1990-09-06,30.830000,30.830000,30.830000,30.830000,15.543683,0
1990-09-07,31.110001,31.110001,31.110001,31.110001,15.684856,0
1990-09-10,30.959999,30.959999,30.959999,30.959999,15.609227,0
1990-09-11,30.910000,30.910000,30.910000,30.910000,15.584018,0
1990-09-12,31.059999,31.059999,31.059999,31.059999,15.659642,0
1990-09-13,30.680000,30.680000,30.680000,30.680000,15.468057,0
1990-09-14,30.500000,30.500000,30.500000,30.500000,15.377306,0
1990-09-17,30.600000,30.600000,30.600000,30.600000,15.427734,0
1990-09-18,30.690001,30.690001,30.690001,30.690001,15.473104,0
1990-09-19,30.500000,30.500000,30.500000,30.500000,15.377306,0
1990-09-20,30.020000,30.020000,30.020000,30.020000,15.135287,0
1990-09-21,30.000000,30.000000,30.000000,30.000000,15.125230,0
1990-09-24,29.370001,29.370001,29.370001,29.370001,14.807594,0
1990-09-25,29.730000,29.730000,29.730000,29.730000,14.989092,0
1990-09-26,29.420000,29.420000,29.420000,29.420000,14.832794,0
1990-09-27,29.030001,29.030001,29.030001,29.030001,14.636168,0
1990-09-28,29.520000,29.520000,29.520000,29.520000,14.883210,0
1990-10-01,30.379999,30.379999,30.379999,30.379999,15.316805,0
