2020-12-09,VIX,2020-12-09,23.0
2020-12-09,VIX,2020-12-10,23.0
2020-12-09,VIX,2020-12-11,23.0
2020-12-09,VIX,2020-12-09,23.0
2020-12-09,VIX,2020-12-10,23.0
2020-12-09,VIX,2020-12-11,23.0
2020-12-09,VIX,2020-12-09,15.0
2020-12-09,VIX,2020-12-10,15.0
2020-12-09,VIX,2020-12-11,15.0
