Rata_Die,Date,Original,Quantized,Avg030,Avg060,Avg090,Avg120,Avg180,Avg365
736536,2017-07-26,57.2,103.0,97.2,84.8,79.0,86.75,86.48,69.87
736537,2017-07-27,57.2,103.0,98.17,85.48,78.86,86.94,86.66,70.01
736538,2017-07-28,57.2,103.0,99.13,86.17,78.71,87.13,86.83,70.16
736539,2017-07-29,57.2,103.0,100.1,86.85,78.57,87.32,87.01,70.3
736540,2017-07-30,57.2,103.0,101.07,87.53,79.02,87.52,87.19,70.45
736541,2017-07-31,57.2,103.0,102.03,88.02,79.48,87.71,87.24,70.59
736542,2017-08-01,55.2,87.0,102.47,88.23,79.76,87.47,87.2,70.72
736543,2017-08-02,55.2,87.0,101.93,88.45,80.03,87.22,87.16,70.84
736544,2017-08-03,55.2,87.0,101.4,88.67,80.31,86.98,87.12,70.96
736545,2017-08-04,55.2,87.0,100.87,88.88,80.59,86.74,87.08,71.08
736546,2017-08-05,55.2,87.0,100.33,89.1,80.87,86.5,87.04,71.21
736547,2017-08-06,55.2,87.0,99.8,89.32,81.14,86.26,87.01,71.33
736548,2017-08-07,55.2,87.0,99.27,89.53,81.42,86.02,86.97,71.45
736549,2017-08-08,55.2,87.0,98.73,89.75,81.7,85.78,86.93,71.58
736550,2017-08-09,55.2,87.0,98.2,89.97,81.98,85.53,86.89,71.7
736551,2017-08-10,55.2,87.0,97.67,90.18,82.26,85.29,86.85,71.82
736552,2017-08-11,55.2,87.0,97.13,90.4,82.53,85.05,86.81,71.95
736553,2017-08-12,55.2,87.0,96.6,90.62,82.81,84.81,86.77,72.07
736554,2017-08-13,55.2,87.0,96.07,90.83,83.09,84.57,86.73,72.19
736555,2017-08-14,55.2,87.0,95.53,91.05,83.37,84.32,86.69,72.32
736556,2017-08-15,55.2,87.0,95.0,91.27,83.64,84.08,86.66,72.44
736557,2017-08-16,55.2,87.0,94.47,91.48,83.92,83.84,86.62,72.56
736558,2017-08-17,55.2,87.0,93.93,91.7,84.2,83.6,86.58,72.69
736559,2017-08-18,55.2,87.0,93.4,91.92,84.48,83.36,86.54,72.81
736560,2017-08-19,55.2,87.0,92.87,92.13,84.76,83.12,86.5,72.93
736561,2017-08-20,55.2,87.0,92.33,92.35,85.03,82.88,86.46,73.06
736562,2017-08-21,55.2,87.0,91.8,92.57,85.31,82.63,86.42,73.18
736563,2017-08-22,55.2,87.0,91.27,92.78,85.59,82.39,86.38,73.3
736564,2017-08-23,55.2,87.0,90.73,93.0,85.87,82.15,86.34,73.43
736565,2017-08-24,55.2,87.0,90.2,93.22,86.14,81.91,86.31,73.55
736566,2017-08-25,55.2,87.0,89.67,93.43,86.42,81.67,86.27,73.67
736567,2017-08-26,55.2,87.0,89.13,93.65,86.7,81.42,86.23,73.8
736568,2017-08-27,55.2,87.0,88.6,93.87,86.98,81.18,86.19,73.92
736569,2017-08-28,55.2,87.0,88.07,94.08,87.26,80.94,86.23,74.04
736570,2017-08-29,55.2,87.0,87.53,94.3,87.53,81.15,86.27,74.17
736571,2017-08-30,55.2,87.0,87.0,94.52,87.68,81.36,86.31,74.29
736572,2017-08-31,55.2,87.0,87.0,94.73,87.82,81.57,86.34,74.41
736573,2017-09-01,59.9,124.0,88.23,95.08,88.38,82.08,86.59,74.66
736574,2017-09-02,59.9,124.0,89.47,95.43,88.93,82.6,86.83,74.91
736575,2017-09-03,59.9,124.0,90.7,95.78,89.49,83.12,87.08,75.15
736576,2017-09-04,59.9,124.0,91.93,96.13,90.04,83.63,87.32,75.4
736577,2017-09-05,59.9,124.0,93.17,96.48,90.6,84.15,87.57,75.65
736578,2017-09-06,59.9,124.0,94.4,96.83,91.16,84.67,87.81,75.89
736579,2017-09-07,59.9,124.0,95.63,97.18,91.71,85.18,88.06,76.14
736580,2017-09-08,59.9,124.0,96.87,97.53,92.27,85.7,88.3,76.39
736581,2017-09-09,59.9,124.0,98.1,97.88,92.82,86.22,88.54,76.63
736582,2017-09-10,59.9,124.0,99.33,98.23,93.38,86.73,88.79,76.88
736583,2017-09-11,59.9,124.0,100.57,98.58,93.93,87.25,89.03,77.13
736584,2017-09-12,59.9,124.0,101.8,98.93,94.49,87.77,89.28,77.37
736585,2017-09-13,59.9,124.0,103.03,99.28,95.04,88.28,89.52,77.62
736586,2017-09-14,59.9,124.0,104.27,99.63,95.6,88.8,89.77,77.87
736587,2017-09-15,59.9,124.0,105.5,99.98,96.16,89.32,90.01,78.11
736588,2017-09-16,59.9,124.0,106.73,100.33,96.71,89.83,90.26,78.36
736589,2017-09-17,59.9,124.0,107.97,100.68,97.27,90.35,90.5,78.61
736590,2017-09-18,59.9,124.0,109.2,101.03,97.82,90.87,90.74,78.85
736591,2017-09-19,59.9,124.0,110.43,101.38,98.38,91.38,90.99,79.1
736592,2017-09-20,59.9,124.0,111.67,101.73,98.93,91.9,91.23,79.35
736593,2017-09-21,59.9,124.0,112.9,102.08,99.49,92.42,91.48,79.59
736594,2017-09-22,59.9,124.0,114.13,102.43,100.04,92.93,91.72,79.84
736595,2017-09-23,59.9,124.0,115.37,102.78,100.6,93.45,91.97,80.08
736596,2017-09-24,59.9,124.0,116.6,103.13,101.16,93.97,92.21,80.33
736597,2017-09-25,59.9,124.0,117.83,103.48,101.71,94.48,92.46,80.58
736598,2017-09-26,59.9,124.0,119.07,103.83,102.27,95.0,92.7,80.82
736599,2017-09-27,59.9,124.0,120.3,104.18,102.82,95.52,92.94,81.07
736600,2017-09-28,59.9,124.0,121.53,104.53,103.38,96.03,93.19,81.32
736601,2017-09-29,59.9,124.0,122.77,104.88,103.93,96.45,93.43,81.56
736602,2017-09-30,59.9,124.0,124.0,105.5,104.49,96.87,93.48,81.81
736603,2017-10-01,59.9,124.0,124.0,106.12,104.72,97.28,93.52,82.06
736604,2017-10-02,60.3,127.0,124.1,106.78,104.99,97.72,93.58,82.31
736605,2017-10-03,60.3,127.0,124.2,107.45,105.26,98.17,93.64,82.54
736606,2017-10-04,60.3,127.0,124.3,108.12,105.52,98.61,93.71,82.76
736607,2017-10-05,60.3,127.0,124.4,108.78,105.79,99.05,93.77,82.99
736608,2017-10-06,60.3,127.0,124.5,109.45,106.06,99.49,93.83,83.21
736609,2017-10-07,60.3,127.0,124.6,110.12,106.32,99.93,93.89,83.44
736610,2017-10-08,60.3,127.0,124.7,110.78,106.59,100.38,93.95,83.66
736611,2017-10-09,60.3,127.0,124.8,111.45,106.86,100.82,94.01,83.88
736612,2017-10-10,60.3,127.0,124.9,112.12,107.12,101.26,94.07,84.11
736613,2017-10-11,60.3,127.0,125.0,112.78,107.39,101.7,94.13,84.33
736614,2017-10-12,60.3,127.0,125.1,113.45,107.66,102.14,94.19,84.56
736615,2017-10-13,60.3,127.0,125.2,114.12,107.92,102.58,94.26,84.78
736616,2017-10-14,60.3,127.0,125.3,114.78,108.19,103.02,94.32,85.01
736617,2017-10-15,60.3,127.0,125.4,115.45,108.46,103.47,94.38,85.23
736618,2017-10-16,60.3,127.0,125.5,116.12,108.72,103.91,94.44,85.46
736619,2017-10-17,60.3,127.0,125.6,116.78,108.99,104.35,94.5,85.68
736620,2017-10-18,60.3,127.0,125.7,117.45,109.26,104.79,94.56,85.91
736621,2017-10-19,60.3,127.0,125.8,118.12,109.52,105.23,94.62,86.13
736622,2017-10-20,60.3,127.0,125.9,118.78,109.79,105.68,94.68,86.36
736623,2017-10-21,60.3,127.0,126.0,119.45,110.06,106.12,94.74,86.58
736624,2017-10-22,60.3,127.0,126.1,120.12,110.32,106.56,94.81,86.81
736625,2017-10-23,60.3,127.0,126.2,120.78,110.59,107.0,94.87,87.03
736626,2017-10-24,60.3,127.0,126.3,121.45,110.86,107.44,94.93,87.25
736627,2017-10-25,60.3,127.0,126.4,122.12,111.12,107.88,94.99,87.48
736628,2017-10-26,60.3,127.0,126.5,122.78,111.39,108.32,95.05,87.7
736629,2017-10-27,60.3,127.0,126.6,123.45,111.66,108.77,95.11,87.93
736630,2017-10-28,60.3,127.0,126.7,124.12,111.92,109.21,95.47,88.15
736631,2017-10-29,60.3,127.0,126.8,124.78,112.19,109.65,95.83,88.38
736632,2017-10-30,60.3,127.0,126.9,125.45,112.63,110.09,96.19,88.6
736633,2017-10-31,60.3,127.0,127.0,125.5,113.08,110.29,96.56,88.83
736634,2017-11-01,59.8,123.0,126.87,125.48,113.48,110.46,96.89,88.98
736635,2017-11-02,59.8,123.0,126.73,125.47,113.88,110.62,97.23,89.12
736636,2017-11-03,59.8,123.0,126.6,125.45,114.28,110.79,97.57,89.27
736637,2017-11-04,59.8,123.0,126.47,125.43,114.68,110.96,97.91,89.42
736638,2017-11-05,59.8,123.0,126.33,125.42,115.08,111.12,98.25,89.57
736639,2017-11-06,59.8,123.0,126.2,125.4,115.48,111.29,98.59,89.72
736640,2017-11-07,59.8,123.0,126.07,125.38,115.88,111.46,98.93,89.86
736641,2017-11-08,59.8,123.0,125.93,125.37,116.28,111.62,99.27,90.01
736642,2017-11-09,59.8,123.0,125.8,125.35,116.68,111.79,99.61,90.16
736643,2017-11-10,59.8,123.0,125.67,125.33,117.08,111.96,99.94,90.31
736644,2017-11-11,59.8,123.0,125.53,125.32,117.48,112.12,100.28,90.45
736645,2017-11-12,59.8,123.0,125.4,125.3,117.88,112.29,100.62,90.6
736646,2017-11-13,59.8,123.0,125.27,125.28,118.28,112.46,100.96,90.75
736647,2017-11-14,59.8,123.0,125.13,125.27,118.68,112.62,101.3,90.9
736648,2017-11-15,59.8,123.0,125.0,125.25,119.08,112.79,101.64,91.05
736649,2017-11-16,59.8,123.0,124.87,125.23,119.48,112.96,101.98,91.19
736650,2017-11-17,59.8,123.0,124.73,125.22,119.88,113.12,102.32,91.34
736651,2017-11-18,59.8,123.0,124.6,125.2,120.28,113.29,102.66,91.49
736652,2017-11-19,59.8,123.0,124.47,125.18,120.68,113.46,102.99,91.64
736653,2017-11-20,59.8,123.0,124.33,125.17,121.08,113.62,103.33,91.79
736654,2017-11-21,59.8,123.0,124.2,125.15,121.48,113.79,103.67,91.93
736655,2017-11-22,59.8,123.0,124.07,125.13,121.88,113.96,104.01,92.08
736656,2017-11-23,59.8,123.0,123.93,125.12,122.28,114.12,104.35,92.23
736657,2017-11-24,59.8,123.0,123.8,125.1,122.68,114.29,104.69,92.38
736658,2017-11-25,59.8,123.0,123.67,125.08,123.08,114.46,105.03,92.53
736659,2017-11-26,59.8,123.0,123.53,125.07,123.48,114.62,105.37,92.67
736660,2017-11-27,59.8,123.0,123.4,125.05,123.88,114.79,105.71,92.82
736661,2017-11-28,59.8,123.0,123.27,125.03,124.28,114.96,105.98,92.97
736662,2017-11-29,59.8,123.0,123.13,125.02,124.68,115.26,106.25,93.12
736663,2017-11-30,59.8,123.0,123.0,125.0,124.67,115.56,106.52,93.27
736664,2017-12-01,59.7,122.0,122.97,124.92,124.64,115.85,106.79,93.42
736665,2017-12-02,59.7,122.0,122.93,124.83,124.62,116.14,107.06,93.58
736666,2017-12-03,59.7,122.0,122.9,124.75,124.6,116.43,107.32,93.73
736667,2017-12-04,59.7,122.0,122.87,124.67,124.58,116.72,107.59,93.89
736668,2017-12-05,59.7,122.0,122.83,124.58,124.56,117.02,107.86,94.05
736669,2017-12-06,59.7,122.0,122.8,124.5,124.53,117.31,108.12,94.2
736670,2017-12-07,59.7,122.0,122.77,124.42,124.51,117.6,108.39,94.36
736671,2017-12-08,59.7,122.0,122.73,124.33,124.49,117.89,108.66,94.52
736672,2017-12-09,59.7,122.0,122.7,124.25,124.47,118.18,108.92,94.67
736673,2017-12-10,59.7,122.0,122.67,124.17,124.44,118.48,109.19,94.83
736674,2017-12-11,59.7,122.0,122.63,124.08,124.42,118.77,109.46,94.98
736675,2017-12-12,59.7,122.0,122.6,124.0,124.4,119.06,109.72,95.14
736676,2017-12-13,59.7,122.0,122.57,123.92,124.38,119.35,109.99,95.3
736677,2017-12-14,59.7,122.0,122.53,123.83,124.36,119.64,110.26,95.45
736678,2017-12-15,59.7,122.0,122.5,123.75,124.33,119.93,110.52,95.61
736679,2017-12-16,59.7,122.0,122.47,123.67,124.31,120.22,110.79,95.76
736680,2017-12-17,59.7,122.0,122.43,123.58,124.29,120.52,111.06,95.92
736681,2017-12-18,59.7,122.0,122.4,123.5,124.27,120.81,111.32,96.08
736682,2017-12-19,59.7,122.0,122.37,123.42,124.24,121.1,111.59,96.23
736683,2017-12-20,59.7,122.0,122.33,123.33,124.22,121.39,111.86,96.39
736684,2017-12-21,59.7,122.0,122.3,123.25,124.2,121.68,112.12,96.55
736685,2017-12-22,59.7,122.0,122.27,123.17,124.18,121.98,112.39,96.7
736686,2017-12-23,59.7,122.0,122.23,123.08,124.16,122.27,112.66,96.86
736687,2017-12-24,59.7,122.0,122.2,123.0,124.13,122.56,112.92,97.01
736688,2017-12-25,59.7,122.0,122.17,122.92,124.11,122.85,113.19,97.17
736689,2017-12-26,59.7,122.0,122.13,122.83,124.09,123.14,113.46,97.33
736690,2017-12-27,59.7,122.0,122.1,122.75,124.07,123.43,113.72,97.48
736691,2017-12-28,59.7,122.0,122.07,122.67,124.04,123.72,113.99,97.64
736692,2017-12-29,59.7,122.0,122.03,122.58,124.02,124.02,114.26,97.79
736693,2017-12-30,59.7,122.0,122.0,122.5,124.0,124.0,114.36,97.95
736694,2017-12-31,59.7,122.0,122.0,122.48,123.94,123.98,114.47,98.11
736695,2018-01-01,59.7,122.0,122.0,122.47,123.89,123.97,114.57,98.26
736696,2018-01-02,59.7,122.0,122.0,122.45,123.83,123.95,114.68,98.42
736697,2018-01-03,57.0,101.0,121.3,122.08,123.54,123.76,114.67,98.5
736698,2018-01-04,57.0,101.0,120.6,121.72,123.26,123.57,114.66,98.58
736699,2018-01-05,57.0,101.0,119.9,121.35,122.97,123.38,114.64,98.67
736700,2018-01-06,57.0,101.0,119.2,120.98,122.68,123.18,114.63,98.75
736701,2018-01-07,57.0,101.0,118.5,120.62,122.39,122.99,114.62,98.83
736702,2018-01-08,57.0,101.0,117.8,120.25,122.1,122.8,114.61,98.91
736703,2018-01-09,57.0,101.0,117.1,119.88,121.81,122.61,114.6,98.99
736704,2018-01-10,57.0,101.0,116.4,119.52,121.52,122.42,114.59,99.08
736705,2018-01-11,57.0,101.0,115.7,119.15,121.23,122.22,114.58,99.16
736706,2018-01-12,57.0,101.0,115.0,118.78,120.94,122.03,114.57,99.24
736707,2018-01-13,57.0,101.0,114.3,118.42,120.66,121.84,114.56,99.32
736708,2018-01-14,57.0,101.0,113.6,118.05,120.37,121.65,114.54,99.41
736709,2018-01-15,57.0,101.0,112.9,117.68,120.08,121.46,114.53,99.49
736710,2018-01-16,57.0,101.0,112.2,117.32,119.79,121.27,114.52,99.57
736711,2018-01-17,57.0,101.0,111.5,116.95,119.5,121.08,114.51,99.65
736712,2018-01-18,57.0,101.0,110.8,116.58,119.21,120.88,114.5,99.73
736713,2018-01-19,57.0,101.0,110.1,116.22,118.92,120.69,114.49,99.82
736714,2018-01-20,57.0,101.0,109.4,115.85,118.63,120.5,114.48,99.9
736715,2018-01-21,57.0,101.0,108.7,115.48,118.34,120.31,114.47,99.98
736716,2018-01-22,57.0,101.0,108.0,115.12,118.06,120.12,114.46,100.06
736717,2018-01-23,57.0,101.0,107.3,114.75,117.77,119.92,114.44,100.15
736718,2018-01-24,57.0,101.0,106.6,114.38,117.48,119.73,114.43,100.23
736719,2018-01-25,57.0,101.0,105.9,114.02,117.19,119.54,114.42,100.31
736720,2018-01-26,57.0,101.0,105.2,113.65,116.9,119.35,114.41,100.39
736721,2018-01-27,57.0,101.0,104.5,113.28,116.61,119.16,114.4,100.47
736722,2018-01-28,57.0,101.0,103.8,112.92,116.32,118.97,114.48,100.56
736723,2018-01-29,57.0,101.0,103.1,112.55,116.03,118.78,114.56,100.64
736724,2018-01-30,57.0,101.0,102.4,112.2,115.79,118.56,114.63,100.72
736725,2018-01-31,57.0,101.0,101.7,111.85,115.54,118.34,114.71,100.8
736726,2018-02-01,54.2,80.0,100.3,111.15,115.07,117.95,114.67,100.76
736727,2018-02-02,54.2,80.0,99.6,110.45,114.59,117.56,114.63,100.73
736728,2018-02-03,54.2,80.0,98.9,109.75,114.11,117.17,114.59,100.69
736729,2018-02-04,54.2,80.0,98.2,109.05,113.63,116.78,114.56,100.65
736730,2018-02-05,54.2,80.0,97.5,108.35,113.16,116.38,114.52,100.61
736731,2018-02-06,54.2,80.0,96.8,107.65,112.68,115.99,114.48,100.57
736732,2018-02-07,54.2,80.0,96.1,106.95,112.2,115.6,114.44,100.53
736733,2018-02-08,54.2,80.0,95.4,106.25,111.72,115.21,114.4,100.5
736734,2018-02-09,54.2,80.0,94.7,105.55,111.24,114.82,114.36,100.46
736735,2018-02-10,54.2,80.0,94.0,104.85,110.77,114.42,114.32,100.42
736736,2018-02-11,54.2,80.0,93.3,104.15,110.29,114.03,114.28,100.38
736737,2018-02-12,54.2,80.0,92.6,103.45,109.81,113.64,114.24,100.34
736738,2018-02-13,54.2,80.0,91.9,102.75,109.33,113.25,114.21,100.3
736739,2018-02-14,54.2,80.0,91.2,102.05,108.86,112.86,114.17,100.27
736740,2018-02-15,54.2,80.0,90.5,101.35,108.38,112.47,114.13,100.23
736741,2018-02-16,54.2,80.0,89.8,100.65,107.9,112.08,114.09,100.19
736742,2018-02-17,54.2,80.0,89.1,99.95,107.42,111.68,114.05,100.15
736743,2018-02-18,54.2,80.0,88.4,99.25,106.94,111.29,114.01,100.11
736744,2018-02-19,54.2,80.0,87.7,98.55,106.47,110.9,113.97,100.07
736745,2018-02-20,54.2,80.0,87.0,97.85,105.99,110.51,113.93,100.04
736746,2018-02-21,54.2,80.0,86.3,97.15,105.51,110.12,113.89,100.0
736747,2018-02-22,54.2,80.0,85.6,96.45,105.03,109.72,113.86,99.96
736748,2018-02-23,54.2,80.0,84.9,95.75,104.56,109.33,113.82,99.92
736749,2018-02-24,54.2,80.0,84.2,95.05,104.08,108.94,113.78,99.88
736750,2018-02-25,54.2,80.0,83.5,94.35,103.6,108.55,113.74,99.84
736751,2018-02-26,54.2,80.0,82.8,93.65,103.12,108.16,113.7,99.81
736752,2018-02-27,54.2,80.0,82.1,92.95,102.64,107.77,113.66,99.77
736753,2018-02-28,54.2,80.0,81.4,92.25,102.17,107.38,113.42,99.73
736754,2018-03-01,59.7,122.0,82.1,92.25,102.17,107.37,113.41,99.84
736755,2018-03-02,59.7,122.0,82.8,92.25,102.17,107.36,113.39,99.96
736756,2018-03-03,59.7,122.0,84.2,92.25,102.17,107.35,113.38,100.07
736757,2018-03-04,59.7,122.0,85.6,92.6,102.17,107.34,113.37,100.19
736758,2018-03-05,59.7,122.0,87.0,92.95,102.17,107.33,113.36,100.3
736759,2018-03-06,59.7,122.0,88.4,93.3,102.17,107.32,113.35,100.42
736760,2018-03-07,59.7,122.0,89.8,93.65,102.17,107.32,113.34,100.53
736761,2018-03-08,59.7,122.0,91.2,94.0,102.17,107.31,113.33,100.65
736762,2018-03-09,59.7,122.0,92.6,94.35,102.17,107.3,113.32,100.76
736763,2018-03-10,59.7,122.0,94.0,94.7,102.17,107.29,113.31,100.88
736764,2018-03-11,59.7,122.0,95.4,95.05,102.17,107.28,113.29,100.99
736765,2018-03-12,59.7,122.0,96.8,95.4,102.17,107.28,113.28,101.11
736766,2018-03-13,59.7,122.0,98.2,95.75,102.17,107.27,113.27,101.22
736767,2018-03-14,59.7,122.0,99.6,96.1,102.17,107.26,113.26,101.34
736768,2018-03-15,59.7,122.0,101.0,96.45,102.17,107.25,113.25,101.45
736769,2018-03-16,59.7,122.0,102.4,96.8,102.17,107.24,113.24,101.57
736770,2018-03-17,59.7,122.0,103.8,97.15,102.17,107.23,113.23,101.68
736771,2018-03-18,59.7,122.0,105.2,97.5,102.17,107.22,113.22,101.8
736772,2018-03-19,59.7,122.0,106.6,97.85,102.17,107.22,113.21,101.92
736773,2018-03-20,59.7,122.0,108.0,98.2,102.17,107.21,113.19,102.03
736774,2018-03-21,59.7,122.0,109.4,98.55,102.17,107.2,113.18,102.15
736775,2018-03-22,59.7,122.0,110.8,98.9,102.17,107.19,113.17,102.26
736776,2018-03-23,59.7,122.0,112.2,99.25,102.17,107.18,113.16,102.38
736777,2018-03-24,59.7,122.0,113.6,99.6,102.17,107.18,113.15,102.49
736778,2018-03-25,59.7,122.0,115.0,99.95,102.17,107.17,113.14,102.61
736779,2018-03-26,59.7,122.0,116.4,100.3,102.17,107.16,113.13,102.72
736780,2018-03-27,59.7,122.0,117.8,100.65,102.17,107.15,113.12,102.84
736781,2018-03-28,59.7,122.0,119.2,101.0,102.17,107.14,113.11,102.95
736782,2018-03-29,59.7,122.0,120.6,101.35,102.17,107.13,113.09,103.07
736783,2018-03-30,59.7,122.0,122.0,101.7,102.17,107.12,113.08,103.18
736784,2018-03-31,59.7,122.0,122.0,102.05,102.17,107.12,113.06,103.3
736785,2018-04-01,59.7,122.0,122.0,102.4,102.17,107.12,113.03,103.41
736786,2018-04-02,57.3,104.0,121.4,102.8,101.97,106.98,112.9,103.48
736787,2018-04-03,57.3,104.0,120.8,103.2,102.0,106.82,112.77,103.44
736788,2018-04-04,57.3,104.0,120.2,103.6,102.03,106.68,112.64,103.41
736789,2018-04-05,57.3,104.0,119.6,104.0,102.07,106.52,112.52,103.38
736790,2018-04-06,57.3,104.0,119.0,104.4,102.1,106.38,112.39,103.35
736791,2018-04-07,57.3,104.0,118.4,104.8,102.13,106.22,112.26,103.31
736792,2018-04-08,57.3,104.0,117.8,105.2,102.17,106.08,112.13,103.28
736793,2018-04-09,57.3,104.0,117.2,105.6,102.2,105.92,112.01,103.25
736794,2018-04-10,57.3,104.0,116.6,106.0,102.23,105.78,111.88,103.21
736795,2018-04-11,57.3,104.0,116.0,106.4,102.27,105.62,111.75,103.18
736796,2018-04-12,57.3,104.0,115.4,106.8,102.3,105.48,111.62,103.15
736797,2018-04-13,57.3,104.0,114.8,107.2,102.33,105.32,111.49,103.12
736798,2018-04-14,57.3,104.0,114.2,107.6,102.37,105.18,111.37,103.08
736799,2018-04-15,57.3,104.0,113.6,108.0,102.4,105.02,111.24,103.05
736800,2018-04-16,57.3,104.0,113.0,108.4,102.43,104.88,111.11,103.02
736801,2018-04-17,57.3,104.0,112.4,108.8,102.47,104.72,110.98,102.98
736802,2018-04-18,57.3,104.0,111.8,109.2,102.5,104.58,110.86,102.95
736803,2018-04-19,57.3,104.0,111.2,109.6,102.53,104.42,110.73,102.92
736804,2018-04-20,57.3,104.0,110.6,110.0,102.57,104.28,110.6,102.88
736805,2018-04-21,57.3,104.0,110.0,110.4,102.6,104.12,110.47,102.85
736806,2018-04-22,57.3,104.0,109.4,110.8,102.63,103.98,110.34,102.82
736807,2018-04-23,57.3,104.0,108.8,111.2,102.67,103.82,110.22,102.79
736808,2018-04-24,57.3,104.0,108.2,111.6,102.7,103.68,110.09,102.75
736809,2018-04-25,57.3,104.0,107.6,112.0,102.73,103.52,109.96,102.72
736810,2018-04-26,57.3,104.0,107.0,112.4,102.77,103.38,109.83,102.69
736811,2018-04-27,57.3,104.0,106.4,112.8,102.8,103.22,109.71,102.65
736812,2018-04-28,57.3,104.0,105.8,113.2,102.83,103.08,109.58,102.62
736813,2018-04-29,57.3,104.0,105.2,113.6,102.87,102.92,109.45,102.59
736814,2018-04-30,57.3,104.0,104.6,113.3,102.9,102.78,109.34,102.56
736815,2018-05-01,54.2,80.0,103.2,112.6,102.67,102.42,109.11,102.61
736816,2018-05-02,54.2,80.0,102.4,111.9,102.67,102.08,108.87,102.65
736817,2018-05-03,54.2,80.0,101.6,111.2,102.67,101.9,108.63,102.7
736818,2018-05-04,54.2,80.0,100.8,110.5,102.67,101.72,108.39,102.75
736819,2018-05-05,54.2,80.0,100.0,109.8,102.67,101.55,108.15,102.8
736820,2018-05-06,54.2,80.0,99.2,109.1,102.67,101.38,107.91,102.85
736821,2018-05-07,54.2,80.0,98.4,108.4,102.67,101.2,107.67,102.9
736822,2018-05-08,54.2,80.0,97.6,107.7,102.67,101.02,107.43,102.95
736823,2018-05-09,54.2,80.0,96.8,107.0,102.67,100.85,107.19,103.0
736824,2018-05-10,54.2,80.0,96.0,106.3,102.67,100.68,106.96,103.05
736825,2018-05-11,54.2,80.0,95.2,105.6,102.67,100.5,106.72,103.1
736826,2018-05-12,54.2,80.0,94.4,104.9,102.67,100.32,106.48,103.15
736827,2018-05-13,54.2,80.0,93.6,104.2,102.67,100.15,106.24,103.2
736828,2018-05-14,54.2,80.0,92.8,103.5,102.67,99.98,106.0,103.25
736829,2018-05-15,54.2,80.0,92.0,102.8,102.67,99.8,105.76,103.3
736830,2018-05-16,54.2,80.0,91.2,102.1,102.67,99.62,105.52,103.35
736831,2018-05-17,54.2,80.0,90.4,101.4,102.67,99.45,105.28,103.39
736832,2018-05-18,54.2,80.0,89.6,100.7,102.67,99.28,105.04,103.44
736833,2018-05-19,54.2,80.0,88.8,100.0,102.67,99.1,104.81,103.49
736834,2018-05-20,54.2,80.0,88.0,99.3,102.67,98.92,104.57,103.54
736835,2018-05-21,54.2,80.0,87.2,98.6,102.67,98.75,104.33,103.59
736836,2018-05-22,54.2,80.0,86.4,97.9,102.67,98.58,104.09,103.64
736837,2018-05-23,54.2,80.0,85.6,97.2,102.67,98.4,103.85,103.69
736838,2018-05-24,54.2,80.0,84.8,96.5,102.67,98.22,103.61,103.74
736839,2018-05-25,54.2,80.0,84.0,95.8,102.67,98.05,103.37,103.79
736840,2018-05-26,54.2,80.0,83.2,95.1,102.67,97.88,103.13,103.84
736841,2018-05-27,54.2,80.0,82.4,94.4,102.67,97.7,102.89,103.89
736842,2018-05-28,54.2,80.0,81.6,93.7,102.67,97.52,102.66,103.94
736843,2018-05-29,54.2,80.0,80.8,93.0,102.67,97.35,102.42,103.99
736844,2018-05-30,54.2,80.0,80.0,92.3,102.2,97.18,102.18,104.04
736845,2018-05-31,54.2,80.0,80.0,91.6,101.73,97.0,101.95,104.08
736846,2018-06-01,56.3,96.0,80.53,91.47,101.44,97.13,101.81,104.15
736847,2018-06-02,56.3,96.0,81.07,91.33,101.16,97.27,101.66,104.21
736848,2018-06-03,56.3,96.0,81.6,91.2,100.87,97.4,101.52,104.27
736849,2018-06-04,56.3,96.0,82.13,91.07,100.58,97.53,101.37,104.33
736850,2018-06-05,56.3,96.0,82.67,90.93,100.29,97.67,101.23,104.39
736851,2018-06-06,56.3,96.0,83.2,90.8,100.0,97.8,101.08,104.45
736852,2018-06-07,56.3,96.0,83.73,90.67,99.71,97.93,100.94,104.51
736853,2018-06-08,56.3,96.0,84.27,90.53,99.42,98.07,100.79,104.57
736854,2018-06-09,56.3,96.0,84.8,90.4,99.13,98.2,100.65,104.63
736855,2018-06-10,56.3,96.0,85.33,90.27,98.84,98.33,100.51,104.69
736856,2018-06-11,56.3,96.0,85.87,90.13,98.56,98.47,100.36,104.75
736857,2018-06-12,56.3,96.0,86.4,90.0,98.27,98.6,100.22,104.81
736858,2018-06-13,56.3,96.0,86.93,89.87,97.98,98.73,100.07,104.87
736859,2018-06-14,56.3,96.0,87.47,89.73,97.69,98.87,99.93,104.93
736860,2018-06-15,56.3,96.0,88.0,89.6,97.4,99.0,99.78,104.99
736861,2018-06-16,56.3,96.0,88.53,89.47,97.11,99.13,99.64,105.05
736862,2018-06-17,56.3,96.0,89.07,89.33,96.82,99.27,99.49,105.11
736863,2018-06-18,56.3,96.0,89.6,89.2,96.53,99.4,99.35,105.17
736864,2018-06-19,56.3,96.0,90.13,89.07,96.24,99.53,99.21,105.23
736865,2018-06-20,56.3,96.0,90.67,88.93,95.96,99.67,99.06,105.29
736866,2018-06-21,56.3,96.0,91.2,88.8,95.67,99.8,98.92,105.35
736867,2018-06-22,56.3,96.0,91.73,88.67,95.38,99.93,98.77,105.41
